"date","symbol","company","sector","adjusted","simple_return","log_return"
2022-04-06,"AAPL","Apple Inc.","Information Technology",171.577911,-0.0184507589170497,-0.0186230973106554
2022-04-07,"AAPL","Apple Inc.","Information Technology",171.887451,0.00180407838162803,0.00180245298682369
2022-04-08,"AAPL","Apple Inc.","Information Technology",169.840454,-0.0119089380178196,-0.0119804174833202
2022-04-11,"AAPL","Apple Inc.","Information Technology",165.506821,-0.0255159056510765,-0.0258470820261918
2022-04-12,"AAPL","Apple Inc.","Information Technology",167.414032,0.0115234586011412,0.0114575692510916
2022-04-13,"AAPL","Apple Inc.","Information Technology",170.149994,0.0163424891409341,0.0162103879634854
2022-04-14,"AAPL","Apple Inc.","Information Technology",165.047501,-0.0299882055828928,-0.0304470483657369
2022-04-18,"AAPL","Apple Inc.","Information Technology",164.827835,-0.00133092593749734,-0.00133181240605929
2022-04-19,"AAPL","Apple Inc.","Information Technology",167.154404,0.0141151462676192,0.0140164551988846
2022-04-20,"AAPL","Apple Inc.","Information Technology",166.98465,-0.00101555206406654,-0.00101606808645904
2022-04-21,"AAPL","Apple Inc.","Information Technology",166.175842,-0.00484360688242901,-0.00485537516223644
2022-04-22,"AAPL","Apple Inc.","Information Technology",161.552628,-0.0278212160345184,-0.0282155573146383
2022-04-25,"AAPL","Apple Inc.","Information Technology",162.641037,0.00673717916863607,0.00671458579735251
2022-04-26,"AAPL","Apple Inc.","Information Technology",156.569962,-0.0373280637653584,-0.0380425937245601
2022-04-27,"AAPL","Apple Inc.","Information Technology",156.340302,-0.00146682030873837,-0.00146789714279105
2022-04-28,"AAPL","Apple Inc.","Information Technology",163.399918,0.0451554455868967,0.0441656261121244
2022-04-29,"AAPL","Apple Inc.","Information Technology",157.418701,-0.0366047735715511,-0.0372915397199769
2022-05-02,"AAPL","Apple Inc.","Information Technology",157.728256,0.00196644361841093,0.00196451269910725
2022-05-03,"AAPL","Apple Inc.","Information Technology",159.246017,0.00962263223147543,0.00957662958156025
2022-05-04,"AAPL","Apple Inc.","Information Technology",165.776428,0.0410083160824048,0.0401897781527047
2022-05-05,"AAPL","Apple Inc.","Information Technology",156.540009,-0.0557161178548256,-0.0573284354332033
2022-05-06,"AAPL","Apple Inc.","Information Technology",157.279999,0.00472716211483038,0.00471602417078554
2022-05-09,"AAPL","Apple Inc.","Information Technology",152.059998,-0.033189223252729,-0.0337524833931813
2022-05-10,"AAPL","Apple Inc.","Information Technology",154.509995,0.0161120415114039,0.0159836201543735
2022-05-11,"AAPL","Apple Inc.","Information Technology",146.5,-0.0518412740871554,-0.0532333583448388
2022-05-12,"AAPL","Apple Inc.","Information Technology",142.559998,-0.0268942116040955,-0.0272624787638041
2022-05-13,"AAPL","Apple Inc.","Information Technology",147.110001,0.0319164075745849,0.0314176633664367
2022-05-16,"AAPL","Apple Inc.","Information Technology",145.539993,-0.0106723403529853,-0.0107296982375589
2022-05-17,"AAPL","Apple Inc.","Information Technology",149.240005,0.0254226479178131,0.0251048670338427
2022-05-18,"AAPL","Apple Inc.","Information Technology",140.820007,-0.0564191752740828,-0.0580732530562047
2022-05-19,"AAPL","Apple Inc.","Information Technology",137.350006,-0.0246413920431065,-0.0249500725745335
2022-05-20,"AAPL","Apple Inc.","Information Technology",137.589996,0.00174728787416293,0.00174576314254438
2022-05-23,"AAPL","Apple Inc.","Information Technology",143.110001,0.0401192322151096,0.0393353529425715
2022-05-24,"AAPL","Apple Inc.","Information Technology",140.360001,-0.0192159875674936,-0.019403014470865
2022-05-25,"AAPL","Apple Inc.","Information Technology",140.520004,0.00113994727030523,0.00113929802377299
2022-05-26,"AAPL","Apple Inc.","Information Technology",143.779999,0.0231995083063049,0.022934490737331
2022-05-27,"AAPL","Apple Inc.","Information Technology",149.639999,0.0407567119262533,0.039948056196585
2022-05-31,"AAPL","Apple Inc.","Information Technology",148.839996,-0.00534618421108099,-0.00536052619331517
2022-06-01,"AAPL","Apple Inc.","Information Technology",148.710007,-0.000873347241960576,-0.000873728831852993
2022-06-02,"AAPL","Apple Inc.","Information Technology",151.210007,0.0168112425682288,0.0166714976457385
2022-06-03,"AAPL","Apple Inc.","Information Technology",145.380005,-0.0385556625230497,-0.0393186069686955
2022-06-06,"AAPL","Apple Inc.","Information Technology",146.139999,0.0052276377346388,0.00521402107120306
2022-06-07,"AAPL","Apple Inc.","Information Technology",148.710007,0.0175859314190908,0.0174330882517539
2022-06-08,"AAPL","Apple Inc.","Information Technology",147.960007,-0.00504337277046864,-0.00505613349773615
2022-06-09,"AAPL","Apple Inc.","Information Technology",142.639999,-0.0359557160604893,-0.0366180477301077
2022-06-10,"AAPL","Apple Inc.","Information Technology",137.130005,-0.0386286738546596,-0.0393945490707148
2022-06-13,"AAPL","Apple Inc.","Information Technology",131.880005,-0.0382848378077431,-0.0390369613567296
2022-06-14,"AAPL","Apple Inc.","Information Technology",132.759995,0.00667265670789133,0.00665049307304244
2022-06-15,"AAPL","Apple Inc.","Information Technology",135.429993,0.0201114650539117,0.019911900790234
2022-06-16,"AAPL","Apple Inc.","Information Technology",130.059998,-0.0396514455996464,-0.0404589829165731
2022-06-17,"AAPL","Apple Inc.","Information Technology",131.559998,0.0115331387287888,0.0114671390551795
2022-06-21,"AAPL","Apple Inc.","Information Technology",135.869995,0.0327606952380767,0.0322355033176827
2022-06-22,"AAPL","Apple Inc.","Information Technology",135.350006,-0.00382710693409521,-0.00383444904652386
